timestamp,username,followers
2026-05-06T20:14:53,j_positioning,8658
2026-05-06T20:14:53,catch.job,8314
2026-05-06T20:14:53,interview__k,2500
2026-05-06T20:14:53,job_jin_coach,2899
2026-05-06T20:14:53,engineering.mentor,957
2026-05-06T20:14:53,allkill.binn,10500
2026-05-06T20:14:53,in_ba_hab,7507
2026-05-06T20:14:53,jobandkill,10400
2026-05-06T20:14:53,jasoseohero,3165
2026-05-06T20:14:53,harihari747474,3355
2026-05-06T20:14:53,allpass_everything,33300
2026-05-06T21:44:08,know.youngwoo,8410
2026-05-06T21:44:08,insateam_hr,41900
2026-05-06T21:44:08,choi.jihye.ceo,660
2026-05-06T21:44:08,edu_signal,21700
2026-05-06T21:44:08,chipguide,1049
2026-05-06T21:44:08,jasoseo_king,2820
2026-05-06T21:44:08,master_chopd,2835
2026-05-06T21:44:08,jjeon_ki__,262
2026-05-06T21:44:08,narae_is_consulting,5787
2026-05-06T21:44:08,j_positioning,8658
2026-05-06T21:44:08,interview__k,2500
2026-05-06T21:44:08,job_jin_coach,2899
2026-05-06T21:44:08,allkill.binn,10500
2026-05-06T21:44:08,in_ba_hab,7507
2026-05-06T21:44:08,jobandkill,10400
2026-05-06T21:44:08,jasoseohero,3165
2026-05-06T21:44:08,harihari747474,3355
2026-05-06T21:44:08,allpass_everything,33300
2026-05-06T23:37:53,know.youngwoo,8411
2026-05-06T23:37:53,insateam_hr,41900
2026-05-06T23:37:53,edu_signal,21700
2026-05-06T23:37:53,chipguide,1049
2026-05-06T23:37:53,master_chopd,2835
2026-05-06T23:37:53,jjeon_ki__,262
2026-05-06T23:37:53,narae_is_consulting,5788
2026-05-06T23:37:53,catch.job,8316
2026-05-06T23:37:53,interview__k,2500
2026-05-06T23:37:53,job_jin_coach,2899
2026-05-06T23:37:53,engineering.mentor,957
2026-05-06T23:37:53,allkill.binn,10500
2026-05-06T23:37:53,in_ba_hab,7507
2026-05-06T23:37:53,jobandkill,10400
2026-05-06T23:37:53,jasoseohero,3165
2026-05-06T23:37:53,harihari747474,3355
2026-05-06T23:37:53,allpass_everything,33300
2026-05-07T09:47:20,know.youngwoo,8411
2026-05-07T09:47:20,insateam_hr,41800
2026-05-07T09:47:20,choi.jihye.ceo,667
2026-05-07T09:47:20,edu_signal,21900
2026-05-07T09:47:20,chipguide,1049
2026-05-07T09:47:20,jasoseo_king,2818
2026-05-07T09:47:20,master_chopd,2836
2026-05-07T09:47:20,jjeon_ki__,262
2026-05-07T09:47:20,narae_is_consulting,5790
2026-05-07T09:47:20,j_positioning,8657
2026-05-07T09:47:20,catch.job,8322
2026-05-07T09:47:20,interview__k,2504
2026-05-07T09:47:20,job_jin_coach,2899
2026-05-07T09:47:20,engineering.mentor,956
2026-05-07T09:47:20,allkill.binn,10500
2026-05-07T09:47:20,in_ba_hab,7506
2026-05-07T09:47:20,jobandkill,10400
2026-05-07T09:47:20,jasoseohero,3166
2026-05-07T09:47:20,harihari747474,3355
2026-05-07T09:47:20,allpass_everything,33300
2026-05-07T10:55:55,know.youngwoo,8410
2026-05-07T10:55:55,insateam_hr,41800
2026-05-07T10:55:55,choi.jihye.ceo,668
2026-05-07T10:55:55,edu_signal,21900
2026-05-07T10:55:55,chipguide,1049
2026-05-07T10:55:55,jasoseo_king,2818
2026-05-07T10:55:55,master_chopd,2836
2026-05-07T10:55:55,jjeon_ki__,262
2026-05-07T10:55:55,narae_is_consulting,5789
2026-05-07T10:55:55,j_positioning,8656
2026-05-07T10:55:55,catch.job,8321
2026-05-07T10:55:55,job_jin_coach,2898
2026-05-07T10:55:55,engineering.mentor,957
2026-05-07T10:55:55,allkill.binn,10500
2026-05-07T10:55:55,in_ba_hab,7505
2026-05-07T10:55:55,jobandkill,10400
2026-05-07T10:55:55,jasoseohero,3165
2026-05-07T10:55:55,allpass_everything,33300
2026-05-07T12:21:21,know.youngwoo,8410
2026-05-07T12:21:21,insateam_hr,41800
2026-05-07T12:21:21,choi.jihye.ceo,669
2026-05-07T12:21:21,edu_signal,21900
2026-05-07T12:21:21,chipguide,1049
2026-05-07T12:21:21,jasoseo_king,2818
2026-05-07T12:21:21,master_chopd,2836
2026-05-07T12:21:21,jjeon_ki__,262
2026-05-07T12:21:21,narae_is_consulting,5789
2026-05-07T12:21:21,j_positioning,8656
2026-05-07T12:21:21,catch.job,8322
2026-05-07T12:21:21,interview__k,2503
2026-05-07T12:21:21,job_jin_coach,2898
2026-05-07T12:21:21,engineering.mentor,957
2026-05-07T12:21:21,allkill.binn,10500
2026-05-07T12:21:21,in_ba_hab,7505
2026-05-07T12:21:21,jobandkill,10400
2026-05-07T12:21:21,jasoseohero,3165
2026-05-07T12:21:21,harihari747474,3354
2026-05-07T12:21:21,allpass_everything,33300
2026-05-07T16:20:54,know.youngwoo,8422
2026-05-07T16:20:54,choi.jihye.ceo,670
2026-05-07T16:20:54,edu_signal,21900
2026-05-07T16:20:54,jasoseo_king,2818
2026-05-07T16:20:54,master_chopd,2836
2026-05-07T16:20:54,jjeon_ki__,262
2026-05-07T16:20:54,j_positioning,8660
2026-05-07T16:20:54,catch.job,8322
2026-05-07T16:20:54,interview__k,2508
2026-05-07T16:20:54,job_jin_coach,2897
2026-05-07T16:20:54,allkill.binn,10500
2026-05-07T16:20:54,in_ba_hab,7510
2026-05-07T16:20:54,jobandkill,10400
2026-05-07T16:20:54,jasoseohero,3167
2026-05-07T16:20:54,harihari747474,3359
2026-05-07T16:20:54,allpass_everything,33300
2026-05-07T18:01:21,know.youngwoo,8422
2026-05-07T18:01:21,insateam_hr,41800
2026-05-07T18:01:21,choi.jihye.ceo,670
2026-05-07T18:01:21,edu_signal,21900
2026-05-07T18:01:21,chipguide,1050
2026-05-07T18:01:21,jasoseo_king,2818
2026-05-07T18:01:21,master_chopd,2836
2026-05-07T18:01:21,jjeon_ki__,262
2026-05-07T18:01:21,narae_is_consulting,5788
2026-05-07T18:01:21,j_positioning,8659
2026-05-07T18:01:21,catch.job,8320
2026-05-07T18:01:21,interview__k,2508
2026-05-07T18:01:21,job_jin_coach,2897
2026-05-07T18:01:21,engineering.mentor,957
2026-05-07T18:01:21,allkill.binn,10500
2026-05-07T18:01:21,in_ba_hab,7509
2026-05-07T18:01:21,jobandkill,10400
2026-05-07T18:01:21,jasoseohero,3166
2026-05-07T18:01:21,harihari747474,3359
2026-05-07T18:01:21,allpass_everything,33300
2026-05-07T20:07:00,know.youngwoo,8421
2026-05-07T20:07:00,insateam_hr,41800
2026-05-07T20:07:00,choi.jihye.ceo,670
2026-05-07T20:07:00,edu_signal,21900
2026-05-07T20:07:00,master_chopd,2836
2026-05-07T20:07:00,jjeon_ki__,262
2026-05-07T20:07:00,j_positioning,8658
2026-05-07T20:07:00,catch.job,8320
2026-05-07T20:07:00,interview__k,2507
2026-05-07T20:07:00,engineering.mentor,957
2026-05-07T20:07:00,allkill.binn,10500
2026-05-07T20:07:00,in_ba_hab,7508
2026-05-07T20:07:00,jobandkill,10400
2026-05-07T20:07:00,harihari747474,3360
2026-05-07T20:07:00,allpass_everything,33300
2026-05-07T21:17:29,know.youngwoo,8421
2026-05-07T21:17:29,insateam_hr,41800
2026-05-07T21:17:29,choi.jihye.ceo,670
2026-05-07T21:17:29,edu_signal,21900
2026-05-07T21:17:29,chipguide,1050
2026-05-07T21:17:29,jasoseo_king,2818
2026-05-07T21:17:29,master_chopd,2836
2026-05-07T21:17:29,jjeon_ki__,262
2026-05-07T21:17:29,narae_is_consulting,5788
2026-05-07T21:17:29,j_positioning,8658
2026-05-07T21:17:29,catch.job,8320
2026-05-07T21:17:29,interview__k,2507
2026-05-07T21:17:29,job_jin_coach,2897
2026-05-07T21:17:29,engineering.mentor,957
2026-05-07T21:17:29,allkill.binn,10500
2026-05-07T21:17:29,in_ba_hab,7508
2026-05-07T21:17:29,jobandkill,10400
2026-05-07T21:17:29,jasoseohero,3166
2026-05-07T21:17:29,harihari747474,3360
2026-05-07T21:17:29,allpass_everything,33300
2026-05-07T23:40:29,know.youngwoo,8421
2026-05-07T23:40:29,edu_signal,21900
2026-05-07T23:40:29,chipguide,1050
2026-05-07T23:40:29,jasoseo_king,2818
2026-05-07T23:40:29,master_chopd,2836
2026-05-07T23:40:29,jjeon_ki__,262
2026-05-07T23:40:29,j_positioning,8658
2026-05-07T23:40:29,catch.job,8319
2026-05-07T23:40:29,job_jin_coach,2897
2026-05-07T23:40:29,engineering.mentor,957
2026-05-07T23:40:29,allkill.binn,10500
2026-05-07T23:40:29,in_ba_hab,7508
2026-05-07T23:40:29,jobandkill,10400
2026-05-07T23:40:29,jasoseohero,3165
2026-05-07T23:40:29,harihari747474,3360
2026-05-07T23:40:29,allpass_everything,33300
2026-05-08T06:20:02,know.youngwoo,8423
2026-05-08T06:20:02,insateam_hr,41800
2026-05-08T06:20:02,choi.jihye.ceo,670
2026-05-08T06:20:02,edu_signal,21900
2026-05-08T06:20:02,chipguide,1052
2026-05-08T06:20:02,jasoseo_king,2818
2026-05-08T06:20:02,master_chopd,2836
2026-05-08T06:20:02,jjeon_ki__,263
2026-05-08T06:20:02,narae_is_consulting,5791
2026-05-08T06:20:02,j_positioning,8658
2026-05-08T06:20:02,catch.job,8321
2026-05-08T06:20:02,interview__k,2509
2026-05-08T06:20:02,job_jin_coach,2897
2026-05-08T06:20:02,engineering.mentor,958
2026-05-08T06:20:02,allkill.binn,10500
2026-05-08T06:20:02,in_ba_hab,7508
2026-05-08T06:20:02,jobandkill,10400
2026-05-08T06:20:02,jasoseohero,3166
2026-05-08T06:20:02,harihari747474,3360
2026-05-08T06:20:02,allpass_everything,33300
2026-05-08T08:16:00,know.youngwoo,8423
2026-05-08T08:16:00,insateam_hr,41800
2026-05-08T08:16:00,choi.jihye.ceo,670
2026-05-08T08:16:00,edu_signal,21900
2026-05-08T08:16:00,chipguide,1054
2026-05-08T08:16:00,jasoseo_king,2818
2026-05-08T08:16:00,master_chopd,2836
2026-05-08T08:16:00,jjeon_ki__,263
